card_id,date,price,scrap_date,source_id,dl_loaded_date
K44896A,2023-04-25,28291,2023-05-04T08:15:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
K44896A,2023-04-28,27612,2023-05-04T08:15:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-04-15,26990,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-04-18,27990,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-04-22,27490,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-04-24,27990,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-04-27,26990,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
0131843A,2023-05-02,26490,2023-05-04T08:32:34.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-03-23,33988,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-04-01,33488,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-04-10,31286,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-04-17,30988,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-04-25,30788,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
32134,2023-04-29,28988,2023-05-04T08:32:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y241330A,2023-03-03,24195,2023-05-04T08:15:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Y241330A,2023-05-02,24500,2023-05-04T08:15:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H15665-0,2022-12-10,29030,2023-05-04T08:24:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H15665-0,2023-02-14,28149,2023-05-04T08:24:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-03-21,27426,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-03-31,26990,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-04-01,28990,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-04-10,27990,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-04-20,27490,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
RG99547B,2023-05-01,26990,2023-05-04T08:31:12.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH242463,2023-03-06,30455,2023-05-04T08:55:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH242463,2023-03-26,30000,2023-05-04T08:55:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH242463,2023-04-15,29743,2023-05-04T08:55:14.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,2023-03-10,30389,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,2023-03-30,30289,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,2023-04-11,30119,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,2023-04-22,29944,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ML2038,2023-05-01,28967,2023-05-04T08:45:37.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG381453A,2023-04-16,25999,2023-05-04T08:54:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PG381453A,2023-04-22,22999,2023-05-04T08:54:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11615,2023-03-30,30000,2023-05-04T08:21:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11615,2023-04-18,28500,2023-05-04T08:21:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P11615,2023-04-26,27000,2023-05-04T08:21:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-03-31,29991,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-04-11,28324,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-04-12,27974,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-04-19,27832,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-04-20,27263,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
X550998B,2023-04-27,25904,2023-05-04T08:54:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
W23087,2023-03-23,25998,2023-05-04T08:35:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
W23087,2023-03-31,25000,2023-05-04T08:35:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
W23087,2023-05-03,24500,2023-05-04T08:35:17.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22C04003,2023-04-06,30998,2023-05-04T08:22:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22C04003,2023-04-13,29811,2023-05-04T08:22:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
22C04003,2023-04-24,29699,2023-05-04T08:22:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,2023-01-22,28280,2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,2023-02-11,27780,2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,2023-03-01,28280,2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
CJ3515,2023-03-02,27780,2023-05-04T08:47:35.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-01-20,25220,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-01-22,24470,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-02-01,25220,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-02-09,24842,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-03-01,24092,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-04-04,24842,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-04-06,24092,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
9AN898N,2023-05-02,24842,2023-05-04T08:37:46.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HW294A,2023-04-27,24512,2023-05-04T08:47:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HW294A,2023-05-02,23302,2023-05-04T08:47:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23162A,2023-03-21,33888,2023-05-04T08:41:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H23162A,2023-04-25,29979,2023-05-04T08:41:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC683310F,2023-04-29,30995,2023-05-04T08:16:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PC683310F,2023-05-02,29995,2023-05-04T08:16:00.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
336054,2023-02-28,20995,2023-05-04T08:12:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
336054,2023-04-06,20599,2023-05-04T08:12:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
336054,2023-04-20,19995,2023-05-04T08:12:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
336054,2023-05-01,19499,2023-05-04T08:12:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KPM0041,2023-04-06,28925,2023-05-04T08:24:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KPM0041,2023-04-13,25342,2023-05-04T08:24:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KPM0041,2023-05-03,24985,2023-05-04T08:24:40.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,2022-10-06,28535,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,2022-11-24,27535,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,2022-12-02,28535,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,2022-12-15,27285,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P10437,2023-01-06,27535,2023-05-04T08:37:26.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2022-12-20,22899,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2022-12-26,24777,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-01-04,24477,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-01-12,26476,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-02-05,26376,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-02-14,24977,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-03-04,24877,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-03-20,23997,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-04-14,23877,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-04-21,24110,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP001563,2023-04-29,25977,2023-05-04T08:24:39.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
436244A,2023-03-07,29980,2023-05-04T08:56:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
436244A,2023-04-03,29500,2023-05-04T08:56:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
436244A,2023-04-05,28900,2023-05-04T08:56:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-02-08,22984,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-02-17,23987,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-02-25,24789,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-03-21,25977,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-04-08,26402,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-04-17,25977,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PP009843,2023-04-27,25477,2023-05-04T08:24:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-02-23,25650,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-03-02,25518,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-03-19,25417,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-03-28,25117,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-04-07,25017,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-04-18,24917,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-04-25,24387,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PL482162,2023-05-03,24747,2023-05-04T08:49:04.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Z214178A,2023-04-22,22490,2023-05-04T08:52:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Z214178A,2023-04-24,21990,2023-05-04T08:52:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Z214178A,2023-04-27,22490,2023-05-04T08:52:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
Z214178A,2023-05-02,22990,2023-05-04T08:52:24.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R13192,2023-04-12,28995,2023-05-04T08:55:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
R13192,2023-04-24,28884,2023-05-04T08:55:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU942435,2023-03-14,31700,2023-05-04T08:24:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU942435,2023-03-20,31588,2023-05-04T08:24:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU942435,2023-03-29,31488,2023-05-04T08:24:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU942435,2023-04-03,31300,2023-05-04T08:24:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU942435,2023-04-15,29929,2023-05-04T08:24:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP010,2023-01-26,25795,2023-05-04T08:32:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP010,2023-02-24,24795,2023-05-04T08:32:29.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
JTT30172,2023-04-18,29311,2023-05-04T08:25:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
JTT30172,2023-05-02,29111,2023-05-04T08:25:54.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-11-04,22899,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-11-14,24899,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-11-30,25477,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-12-09,26377,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-12-16,25977,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2022-12-27,26977,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-01-04,268777,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-01-07,26877,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-01-23,26477,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-02-17,25977,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-03-15,25877,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-03-23,25977,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-04-10,25030,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P3001135,2023-04-28,25997,2023-05-04T08:33:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP011,2023-02-02,23795,2023-05-04T08:24:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
HP011,2023-02-24,24795,2023-05-04T08:24:01.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KC3727,2023-03-10,24997,2023-05-04T08:45:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KC3727,2023-04-05,24493,2023-05-04T08:45:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KC3727,2023-04-21,23944,2023-05-04T08:45:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
KC3727,2023-04-29,23143,2023-05-04T08:45:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P096453,2023-04-03,27790,2023-05-04T08:25:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P096453,2023-04-06,26900,2023-05-04T08:25:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P096453,2023-04-11,24900,2023-05-04T08:25:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P096453,2023-04-24,26390,2023-05-04T08:25:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P096453,2023-04-28,25000,2023-05-04T08:25:57.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU941842A,2023-04-19,23400,2023-05-04T08:50:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU941842A,2023-04-20,22800,2023-05-04T08:50:47.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230431A,2023-04-25,31000,2023-05-04T08:38:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230431A,2023-04-26,29999,2023-05-04T08:38:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
230431A,2023-05-03,28999,2023-05-04T08:38:33.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-03-20,21999,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-03-28,21899,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-05,21329,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-06,21799,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-07,21219,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-12,21119,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-13,20999,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P7843956U,2023-04-28,20659,2023-05-04T08:37:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
18511,2023-03-11,26885,2023-05-04T08:16:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
18511,2023-04-05,27135,2023-05-04T08:16:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12522B,2023-03-05,29995,2023-05-04T08:30:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12522B,2023-04-21,28995,2023-05-04T08:30:16.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,2023-02-10,31599,2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,2023-02-17,30999,2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,2023-02-20,30599,2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,2023-03-07,29999,2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
T27055A,2023-03-20,29599,2023-05-04T08:34:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G19255A,2023-03-22,30895,2023-05-04T08:34:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G19255A,2023-04-01,30750,2023-05-04T08:34:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
G19255A,2023-04-14,29995,2023-05-04T08:34:23.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C21851,2023-04-04,26955,2023-05-04T08:29:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
C21851,2023-04-11,26495,2023-05-04T08:29:27.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N300760,2023-01-18,28500,2023-05-04T08:57:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N300760,2023-02-03,28300,2023-05-04T08:57:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N300760,2023-02-20,28500,2023-05-04T08:57:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
N300760,2023-04-29,28300,2023-05-04T08:57:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-01-22,24995,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-02-01,26410,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-03-04,24995,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-04-04,26410,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-04-05,24995,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-05-02,26410,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
H12207,2023-05-03,24995,2023-05-04T08:13:45.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P6958,2023-05-01,27995,2023-05-04T08:13:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P6958,2023-05-02,28457,2023-05-04T08:13:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P6958,2023-05-03,29583,2023-05-04T08:13:59.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
000R8363,2023-02-23,31537,2023-05-04T08:49:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
000R8363,2023-03-28,30746,2023-05-04T08:49:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
000R8363,2023-03-31,29890,2023-05-04T08:49:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
000R8363,2023-04-01,29740,2023-05-04T08:49:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH223010A,2023-04-28,26500,2023-05-04T08:33:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH223010A,2023-04-29,25900,2023-05-04T08:33:58.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NPN322254,2023-03-22,27777,2023-05-04T08:36:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NPN322254,2023-04-01,26977,2023-05-04T08:36:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
NPN322254,2023-04-21,26377,2023-05-04T08:36:52.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
