card_id,vehicle,year,price_range,price_usd,location,home_delivery,virtual_appointments,included_warranty,VIN,transmission,transmission_type,engine,engine_vol,fuel,mpg,milage,milage_unit,body,drive,color,one_owner,accidents_or_damage,clean_title,personal_use_only,comment,scrap_date,source_id,dl_loaded_date
G230263A,Buick Encore GX Preferred,2023,20000-29999,27596,"27420 YNEZ ROAD Temecula, CA 92591",Y,Y,N,KL4MMBS2XPB012388,Automatic,Automatic,ECOTEC 1.2L I-3 gasoline direct injection  DOHC  variable valve,1200.0,Gasoline,29–31 mpg,6958,mi.,suv,Front-wheel Drive,Ebony Twilight Metallic,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. Ebony Twilight Metallic 2023 Buick Encore GX Preferred FWD CVT ECOTEC 1.2L Turbo Touchless, Virtual, Paperless, Curbside, Offsite, At Home, Online, Premium Delivery, Free Delivery, Encore GX Preferred, 4D Sport Utility, ECOTEC 1.2L Turbo, CVT, FWD, Ebony Twilight Meta|…|llic, Ebony With Ebony Interior Accents Cloth, 2-Way Power Driver Lumbar Control, 8-Way Power Driver Seat Adjuster, Cold Weather Comfort Package, Heated Driver & Front Passenger Seats, Preferred Equipment Group 1SB, Remote Vehicle Starter System.Temecula Valley Buick GMC provides you exceptional service and convenience that has no rival. Enjoy the pressure free buying experience our customers love and regularly share with their own friends and family. Recent Arrival! 29/31 City/Highway MPG...Please don't miss out. Call 951-216-2260 to speak to an Internet Specialist who can answer your questions and make your experience ''SIMPLE AND EASY.&Quot",2023-05-04T08:26:43.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
30868,Buick Encore GX Preferred,2023,20000-29999,25585,"4175 Byrd Dr Loveland, CO 80538",Y,Y,N,KL4MMBS28PB050184,CVT,CVT,ECOTEC 1.2L I-3 gasoline direct injection  DOHC  variable valve,1200.0,Gasoline,29–31 mpg,1505,mi.,suv,Front-wheel Drive,Cinnabar Metallic,,None reported,Yes,Yes,"2023 Buick Encore GX Preferred FWD CVT ECOTEC 1.2L TurboPrice also includes a $1,500 finance rebate (to qualify you must finance with GMF at time of purchase for at least six payments and a minimum amount financed of $20,000). Price includes $2,000 trade assistance rebate (must trade a 2009 or newer|…|vehicle at time of sale to qualify). Please call (303) 776-2650 for availability.",2023-05-04T08:21:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
BL201821,Subaru Crosstrek Premium,2023,20000-29999,28795,"9951 S Orange Blossom Trail Orlando, FL 32837",Y,Y,Y,JF2GTAEC8P8201821,Lineartronic CVT,CVT,2L H-4 gasoline direct injection  DOHC  variable valve control,2000.0,Gasoline,28–33 mpg,7937,mi.,suv,All-wheel Drive,Crystal White Pearl,No,None reported,,No,"Sport Auto Group's ONE PRICE means you NEVER PAY too much and our BEST PRICE is always your FIRST PRICE - SAVE THOUSANDS on this 2023 Subaru Crosstrek Premium - located at our SPORT SUBARU SOUTH Superstore - 9951 S. Orange Blossom Trl, Orlando FL 32837 - Certified. SUBARU CERTIFIED, COMPACT SUV, LIF|…|ETIME POWERTRAIN WARRANTY, REMAINDER OF FACTORY WARRANTY, LOW MILEAGE, CLEAN CARFAX, SUNROOF/MOONROOF, GREAT GAS MILEAGE, BACK UP CAMERA, BLIND SPOT MONITORING, BLUETOOTH CONNECTIVITY, PREMIUM SOUND SYSTEM, SAFETY INSPECTION COMPLETED, EYESIGHT.Serving Central FL for 50 Years! Don Mealey / Sport Auto Group - offers Unbeatable VALUE from a name you can trust.- We price our quality cars, trucks and SUVs below market price daily to offer the absolute BEST VALUE in Central Florida. (No Salvage, Flood or Rebuilt Titles!) IMPORTANT - Regardless of individual vehicle availability or ''market conditions'', Sport Subaru South remains absolutely committed to transparency & upfront pricing versus arbitrary price adjustments or vague - confusing statements designed to misguide . Our transaction fee structure effective 10/01/2022 for USED Vehicles will be $995 Dealer Fee / $445 Vehicle Pre-Delivery Charge / $285 E-Tag Filing Fee (these charges represent costs and profit to the dealer for items such as inspecting, cleaning, adjusting vehicles, and preparing documents related to the sale) Our Wholesale Direct vehicles are inspected, safety checked and always carry any remaining Comprehensive Factory Warranty. EXCLUSIVE LIFETIME POWERTRAIN WARRANTY INFO: (Our Nationwide warranty covers most gasoline powered Cars & SUVs offered for Sale less than 6 years old w/ less than 75,000 Miles - not applicable for Audi, BMW, Mercedes, Fiat or electric vehicles) We also offer Low Bank Rate Financing, Credit Union Financing and Credit Challenged Finance Solutions in a Reputable - High Integrity Dealership Environment. DealerRater.com's #1 Customer Rated Dealership and Dealer of the Year 9 Years in a Row w/ over 20,000 Positive Customer Reviews Online! THANKS for the opportunity to earn your business!",2023-05-04T08:52:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PU963371,Hyundai Kona SEL,2023,20000-29999,27136,"218 Lincoln Highway Fairless Hills, PA 19030",Y,Y,N,KM8K6CAB5PU963371,Automatic,Automatic,Nu 2L I-4 DOHC  D-CVVT variable valve control  engine with 147HP,2000.0,Gasoline,28–33 mpg,7220,mi.,suv,All-wheel Drive,Ultra Black,Yes,None reported,,Yes,"Dealer shall in no way be held liable for any errors or omissions to be found on this advertisement. Price does NOT include state & local taxes, license & title fees, dealer's documentation fee ($599 in NJ / $449 in PA), or finance charges if any. Prices are subject to change without notice. Any pur|…|chaser or prospective purchaser should independently verify with a salesperson the accuracy of all information listed on this advertisement.Please contact to verify availability. Phone: 888-305-5968 Email: website@autolenders.com.Recent Arrival! Clean CARFAX. Ultra Black Pearl 2023 Hyundai Kona SEL 2.0L 4-Cylinder IVT AWD Well Equipped with, 17' x 7.0J Alloy Wheels, 4-Wheel Disc Brakes, 5.715 Axle Ratio, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Apple CarPlay & Android Auto, Brake assist, Bumpers: body-color, Cargo Net, Cargo Package, Cargo Tray, Carpeted Floor Mats, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, First Aid Kit, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Heated door mirrors, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Option Group 01, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Radio: AM/FM/HD/SiriusXM Audio System, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers, Wheel Locks.28/33 City/Highway MPG",2023-05-04T08:55:44.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
TMT21005A,Toyota Camry LE,2023,20000-29999,28730,"6521 Mississippi 63 Moss Point, MS 39563",Y,Y,Y,4T1C11AK0PU738895,Automatic,Automatic,2.5L I-4 port/direct injection  DOHC  VVT-iE/VVT-i variable valv,2500.0,Gasoline,28–39 mpg,5455,mi.,sedan,Front-wheel Drive,Celestial Silver Metallic,Yes,None reported,,Yes,"CERTIFIED LE,REARVIEW CAMERA,POWER WINDOWS/LOCKS/MIRRORS,POWER DRIVER SEAT,AUTO DIM,SOS,XM,CARPET FLOOR MATS,STEERING WHEEL AUDIO CONTROLS,BLUETOOTH,LANE DEPARTURE ALERT,LASER RADAR CRUISE CONTROL,PEDESTRIAN SAFETY SYSTEM,USB PORTS Thank you for visiting another one of Cannon Toyota of Moss Point's|…|exclusive listings! There is still plenty of tread left on the tires. The paint has a showroom shine. This vehicle is fully-loaded. With just 5,455 miles, this car is barely broken in. Very low mileage vehicle. 100% AutoCheck guaranteed! Very clean interior! This car comes with the balance of its existing factory warranty. AutoCheck reports this to be a one-owner car. A Camry in this condition, with these options and this color combination is an absolute rarity! Our Buy it Now price is priced to move fast---act quickly! Don't hesitate to contact Cannon Toyota of Moss Point. This Toyota Camry won't last long.",2023-05-04T08:57:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
15109113,Kia Sportage S,2023,20000-29999,26995,"27 Lake Ave Oak Bluffs, MA 02557",Y,Y,N,KNDPU3AF4P7077821,Automatic,Automatic,2.5L I-4 port/direct injection  DOHC  CVVT variable valve contro,2500.0,Gasoline,25–32 mpg,4948,mi.,suv,Front-wheel Drive,Snow White Pearl,Yes,None reported,,No,"Budget Car sales on Martha's Vineyard, bringing wholesale prices to your driveway! Please call to make an appointment at 508-627-4900. Off island pickup and delivery available! 2023 Kia Sportage LX FWD 2.5L 4 Cylinder with 8 Speed Auto Wireless Apple CarPlay/Android Auto, Bluetooth, Backup Camera, L|…|ane Keep Assist, Parking sensors, Hill descent control, Automatic Headlights, Drive mode select and more!",2023-05-04T08:16:11.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P13492,Chevrolet Trailblazer LT,2023,20000-29999,28900,"363 VINSON BLVD Whiteville, NC 28472",Y,Y,N,KL79MPS20PB034163,Automatic,Automatic,ECOTEC 1.2L I-3 gasoline direct injection  DOHC  variable valve,1200.0,Gasoline,29–31 mpg,1071,mi.,suv,Front-wheel Drive,Mosaic Black Metallic,Yes,None reported,,Yes,"We have a strong and committed sales staff with many years of experience satisfying our customers' needs. Feel free to browse our inventory online, request more information about vehicles, set up a test drive or inquire about financing!",2023-05-04T08:32:50.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
W018444A,Volkswagen Jetta 1.4T SE,2023,20000-29999,27408,"26500 Silver Maple Pkwy Wesley Chapel, FL 33544",Y,Y,Y,3VW7M7BUXPM010972,Automatic,Automatic,1.5L I-4 gasoline direct injection  DOHC  variable valve control,1500.0,Gasoline,29–40 mpg,800,mi.,sedan,Front-wheel Drive,Deep Black Pearl,Yes,None reported,,Yes,"Certified. Deep Black Pearl 2023 Volkswagen Jetta 1.5T SE FWD 8-Speed Automatic with Tiptronic 1.5L I-4 DI DOHC Turbocharged Titan Black w/V-Tex Leatherette Seat Trim. Volkswagen Certified Pre-Owned Certified, Titan Black w/V-Tex Leatherette Seat Trim, 4 Speakers, 4-Wheel Disc Brakes, ABS brakes, Ai|…|r Conditioning, Alloy wheels, AM/FM radio, Auto-dimming Rear-View mirror, Automatic temperature control, Brake assist, Bumpers: body-color, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Heated Front Comfort Sport Seats, Heated front seats, Illuminated entry, Leather Shift Knob, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power driver seat, Power steering, Power windows, Radio data system, Radio: MIB3 Composition Color w/6.5'' Touchscreen, Rain sensing wipers, Rear anti-roll bar, Rear reading lights, Rear seat center armrest, Rear window defroster, Remote keyless entry, Speed control, Speed-sensing steering, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, V-Tex Leatherette Seat Trim, and Wheels: 17'' Twin 5-Spoke Silver Painted Alloy.Odometer is 1033 miles below market average! 29/40 City/Highway MPGVolkswagen Certified Pre-Owned Details:   Warranty Deductible: $50   Vehicle History   100+ Point Inspection   Roadside Assistance   For CPO Vehicles purchased on or after January 5, 2021: MY17 and older vehicles are eligible for a 2 year, 24,000 mile whichever occurs first, limited warranty. MY18 and MY19 vehicles are eligible for a 1 year, 12,000 mile whichever occurs first, limited warranty. MY2020+ vehicles are eligible for a 2 year, 24,000 mile whichever occurs first, limited warranty. 3 month SiriusXM Platinum Plan trial subscription.",2023-05-04T08:54:19.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
10C01268A,Chevrolet Trailblazer ACTIV,2023,20000-29999,29957,"6370 William Penn Highway Murraysville, PA 15668",Y,Y,Y,KL79MSSL6PB042845,Automatic,Automatic,ECOTEC 1.3L I-3 gasoline direct injection  DOHC  variable valve,1300.0,Gasoline,26–30 mpg,10831,mi.,suv,All-wheel Drive,Summit White,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX. Certified. Summit White 2023 Chevrolet TrailBlazer ACTIV AWD 9-Speed Automatic 1.3L Ecotec Turbo DOHC SIDI w/VVT CLEAN CARFAX / 1 OWNER, 1 Type-A & 1 Type-C USB Charging-Only Ports, 120-Volt Power Outlet, 8'' Diagonal Color Touchscreen Display, Cabin Humidity Sensor,|…|Confidence II Package, Convenience Package, Driver & Front Passenger Illuminated Vanity Mirrors, Fully automatic headlights, Heated Driver & Front Passenger Seats, Heated Steering Wheel, Inside Rear-View Auto-Dimming Mirror, Preferred Equipment Group 1SA, Rear Park Assist, Single-Zone Auto Climate Control Air Conditioning, Steering wheel mounted audio controls.Recent Arrival! 26/30 City/Highway MPGChevrolet Certified Pre-Owned Details:   Transferable Warranty   Roadside Assistance   Warranty Deductible: $0   Vehicle History   Powertrain Limited Warranty: 72 Month/100,000 Mile (whichever comes first) from original in-service date   24 months/24,000 miles (whichever comes first) CPO Scheduled Maintenance Plan and 3 days/150 miles (whichever comes first) Vehicle Exchange Program. SiriusXM 3-month trial subscription.   172 Point Inspection   Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase datePRICE INCLUDES $1000 FINANCE REBATE. JIM SHORKEY CHEVROLET- YOUR HOMETOWN CHEVROLET DEALER !! YOUR DEAL... YOUR WAY... WHAT A GREAT DAY!",2023-05-04T08:47:38.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P8245219,Subaru Crosstrek Premium,2023,20000-29999,29049,"2301 W Loop 340 Woodway, TX 76712",Y,Y,N,JF2GTAEC8P8245219,Lineartronic CVT,CVT,2L H-4 gasoline direct injection  DOHC  variable valve control,2000.0,Gasoline,28–33 mpg,14688,mi.,suv,All-wheel Drive,Crystal Black Silica,Yes,None reported,,Yes,"THIS VEHICLE HAS THE FOLLOWING FEATURES AND OPTIONS:Moonroof & BSD w/RCTA & Power Driver Seat (6-Way Power Driver's Seat, Blind Spot Detection w/Rear Cross-Traffic Alert, Keyless Access w/Push-Button Start, and Power Moonroof), 3.90 Axle Ratio, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Aero Cross|…|bar Set, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Anti-whiplash front head restraints, Auto-Dimming Mirror w/Compass & HomeLink, Automatic temperature control, Brake assist, Bumpers: body-color, CD player, Cloth Upholstery, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: STARLINK Safety and Security (Subscription Required), Exterior Parking Camera Rear, Footwell Illumination Kit, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front fog lights, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Knee airbag, Leather Shift Knob, Low tire pressure warning, Map & Dome Lights LED Upgrade, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio data system, Radio: Subaru STARLINK 6.5'' Multimedia Plus System, Rear anti-roll bar, Rear Seatback Protector, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Side Sill Plate, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, STARLINK/Apple CarPlay/Android Auto, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, and Wheels: 17'' x 7.0J Alum Alloy Blk w/Machine Finish.Clean CARFAX. CARFAX One-Owner. Alloy Wheels,  Backup Camera.",2023-05-04T08:26:07.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
PH417333,Honda CR-V LX AWD,2023,20000-29999,29950,"800 N Lilac Dr. Golden Valley, MN 55422",Y,Y,N,2HKRS4H21PH417333,Automatic,Automatic,1.5L I-4 gasoline direct injection  DOHC  variable valve control,1500.0,Gasoline,27–32 mpg,2764,mi.,suv,All-wheel Drive,Platinum White Pearl,Yes,None reported,,No,"Cloth, Adaptive Cruise, Lane Departure Warning w/Lane Keep Assist, Apple CarPlay, Android Auto, Rear Camera",2023-05-04T08:47:10.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
23170B,Volkswagen Taos 1.5T S,2023,20000-29999,28500,"1249 Ulster Avenue Kingston, NY 12401",Y,Y,N,3VVFX7B26PM330912,Automatic,Automatic,1.5L I-4 gasoline direct injection  DOHC  variable valve control,1500.0,Gasoline,25–32 mpg,553,mi.,"",All-wheel Drive,Gray,Yes,None reported,,Yes,"",2023-05-04T08:23:25.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
B32226,Hyundai Sonata SEL,2023,20000-29999,29500,"4313 Preston Rd Hurlock, MD 21643",Y,Y,N,KMHL64JA7PA271065,Automatic,Automatic,2.5L,2500.0,Gasoline,"",4397,mi.,sedan,Front-wheel Drive,Silver,Yes,None reported,,No,"Certified. Hyundai Details: 173+ Point Inspection Warranty Deductible: $50 Vehicle History Roadside Assistance Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interrupti|…|on Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service dateSonata SEL, 4D Sedan, 2.5L I4, 8-Speed Automatic with SHIFTRONIC, FWD, Curated Silver, Dark Gray Cloth.27/37 City/Highway MPGFounded in 1975, Preston has been providing a friendly, no-hassle car buying experience for more than 45 years. We have been family owned and operated from the start, and we take pride and are active in our communities. At our dealership you will find the most popular new Ford, Hyundai, Nissan, and Mazda models, as well as a comprehensive array of used cars, trucks, crossovers and SUVs. Our courteous, experienced and professional staff is waiting to assist you. That's the Preston Difference! We have a strong and committed sales staff with many years of experience satisfying our customers' needs. Feel free to browse our inventory online, request more information about vehicles, set up a test drive or inquire about financing! Our showroom is cleaned nightly and we follow the CDC guidelines to keep both our staff and your family safe and healthy. Dont feel like coming out to the showroom? Thats ok as we are fully equipped to assist you virtually. Our Sales and Service Departments are located at 4313 Preston Rd Hurlock MD 21643, on the Eastern Shore of Maryland Delaware but still a short drive from Delaware, PA, and NJ. We have served many customers from Annapolis, Salisbury, Easton, Denton, and Milford. Call us today at 877-834-3396 or visit us on the web at www.prestonmoto",2023-05-04T08:21:49.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
E1533A,Honda HR-V AWD Sport,2023,20000-29999,26991,"1035 S Suncoast Blvd Homosassa, FL 34448",Y,Y,N,3CZRZ2H51PM714861,Automatic,Automatic,2L I-4 gasoline direct injection  DOHC  i-VTEC variable valve co,2000.0,Gasoline,25–30 mpg,2058,mi.,suv,All-wheel Drive,White,Yes,None reported,,Yes,White 2023 Honda HR-V Sport AWD CVT 2.0L I4 DOHC 16V i-VTECRecent Arrival! 25/30 City/Highway MPG,2023-05-04T08:52:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
DX28876B,Volkswagen Jetta 1.5T S,2023,20000-29999,24490,"4313 Preston Rd Hurlock, MD 21643",Y,Y,N,3VW4M7BU3PM010654,6-Speed Manual,Manual,1.5L I4 16V GDI DOHC Turbo,1500.0,Gasoline,"",3200,mi.,sedan,Front-wheel Drive,Rising Blue Metallic,Yes,None reported,Yes,Yes,"Ride in our Accident Free, One Owner 2023 Volkswagen Jetta S Sedan, and follow a roadmap to fun in Rising Blue Metallic! Powered by a TurboCharged 1.5 Liter TSI 4 Cylinder that delivers 158hp tethered to a 6 Speed Manual transmission for spirited driving. Also known for its sporty handling, this Fro|…|nt Wheel Drive sedan sees nearly 43mpg on the highway with a sophisticated exterior design. Just check out our Jetta's LED lighting, heated power mirrors, and terrific two-tone alloy wheels.Our S cabin blends comfort and versatility for better days with supportive cloth seats, a multifunction steering wheel, air conditioning, cruise control, and clever technologies for staying connected. Highlights include a Digital Cockpit driver display, a 6.5-inch touchscreen, Android Auto, Apple CarPlay, Bluetooth, and an AM/FM/USB sound system. The result is a rewarding interior that's ready for what the road holds next.A rearview camera, blind-spot monitoring, rear cross-traffic alert, tire pressure monitoring, ABS, stability/traction control, and advanced airbags are all standard from Volkswagen for a safer approach to travel. Our Jetta S is a joy to own with features like those! Save this Page and Call for Availability. We Know You Will Enjoy Your Test Drive Towards Ownership!Founded in 1975, Preston has been providing a friendly, no-hassle car buying experience for more than 45 years. We have been family owned and operated from the start, and we take pride and are active in our communities. At our dealership you will find the most popular new Ford, Hyundai, Nissan, and Mazda models, as well as a comprehensive array of used cars, trucks, crossovers and SUVs. Our courteous, experienced and professional staff is waiting to assist you. That's the Preston Difference! We have a strong and committed sales staff with many years of experience satisfying our customers' needs. Feel free to browse our inventory online, request more information about vehicles, set up a test drive or inquire a",2023-05-04T08:50:41.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
149164,Hyundai Kona SEL,2023,20000-29999,26498,"2860 Rt 764 Duncansville, PA 16635",N,N,N,KM8K6CAB0PU965674,Automatic,Automatic,Nu 2L I-4 DOHC  D-CVVT variable valve control  engine with 147HP,2000.0,Gasoline,28–33 mpg,2679,mi.,suv,All-wheel Drive,Ultra Black,Yes,None reported,Yes,No,"ALL WHEEL DRIVE, BLIND SPOT ALERT, LANE DEPART, COLLISION ALERT, AUTOMATIC, POWER SEAT, 8' TOUCHSCREEN WITH BLUETOOTH AND CARPLAY, BACKUP CAMERA, 17' ALLOY WHEELS",2023-05-04T08:16:28.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
P25839,Nissan Altima 2.5 SV,2023,20000-29999,28733,"9101 TX-580 Spur Fort Worth, TX 76116",Y,Y,N,1N4BL4DV0PN311833,Automatic,Automatic,2.5L I-4 gasoline direct injection  DOHC  CVTCS variable valve c,2500.0,Gasoline,27–37 mpg,8176,mi.,sedan,Front-wheel Drive,Pearl White Tricoat,Yes,None reported,Yes,Yes,"Pearl White 2023 Nissan Altima 2.5 SV FWD CVT with Xtronic 2.5L 4-Cylinder DOHC 16V Bluetooth, The Moritz Promise LIMITED LIFETIME POWERTRAIN PROTECTION PLAN See dealer for details, CVT with Xtronic, Alloy wheels, Auto High-beam Headlights, Blind Spot Warning, Brake assist, Cloth Seat Trim, Electron|…|ic Stability Control, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Fully automatic headlights, Illuminated entry, NissanConnect featuring Apple CarPlay and Android Auto, Power driver seat, Rear anti-roll bar, Rear Parking Sensors, Remote keyless entry, Security system, Speed-sensing steering, Speed-Sensitive Wipers, Steering wheel mounted audio controls, Telescoping steering wheel, Traction control.Recent Arrival!",2023-05-04T08:46:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
188566A,Chevrolet Malibu FWD 1LT,2023,20000-29999,29500,"9325 South Blvd Charlotte, NC 28273",Y,Y,N,1G1ZD5ST1PF155253,Automatic,Automatic,ECOTEC 1.5L I-4 gasoline direct injection  DOHC  VVT variable va,1500.0,Gasoline,27–36 mpg,554,mi.,sedan,Front-wheel Drive,Riverside Blue Metallic,Yes,None reported,,Yes,"CARFAX One-Owner. Clean CARFAX.2023 Chevrolet Malibu LT 1LT 1LT 1.5L DOHC Riverside Blue Metallic FWDCVT Jet Black Cloth, 17 Aluminum Wheels, 4-Wheel Disc Brakes, 6 Speakers, 6-Speaker Audio System Feature, 6-Way Manual Front Passenger Seat Adjuster, 8-Way Power Driver Seat Adjuster, ABS brakes, Air|…|Conditioning, Alloy wheels, AM/FM radio: SiriusXM, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Compass, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: OnStar and Chevrolet connected services capable, Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest w/Storage, Front dual zone A/C, Front reading lights, Fully automatic headlights, Heated door mirrors, Heated Driver & Front Passenger Seats, Heated front seats, Illuminated entry, Knee airbag, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power Driver Lumbar Control Seat Adjuster, Power driver seat, Power steering, Power windows, Preferred Equipment Group 1LT, Premium audio system: Chevrolet Infotainment 3 Plus, Premium Cloth Seat Trim, Radio data system, Radio: Chevrolet Infotainment 3 System, Rear anti-roll bar, Rear reading lights, Rear seat center armrest, Rear side impact airbag, Rear window defroster, Remote keyless entry, Security system, SiriusXM Radio, Speed control, Split folding rear seat, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, Wireless Apple CarPlay/Android Auto, Wireless Apple CarPlay/Wireless Android Auto, Jet Black Cloth.Odometer is 2403 miles below market average! 27/35 City/Highway MPG",2023-05-04T08:13:48.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
ICO135,Toyota Camry SE,2023,20000-29999,29978,"255 Middlesex Avenue Old Saybrook, CT 06475",Y,Y,N,4T1T11BK7PU085836,Automatic,Automatic,2.5L I-4 port/direct injection  DOHC  VVT-iE/VVT-i variable valv,2500.0,Gasoline,25–34 mpg,65286,mi.,sedan,All-wheel Drive,Gray,Yes,None reported,,Yes,"Gray 2023 Toyota Camry SE AWD 8-Speed Automatic 2.5L I4 DOHC 16VThe 2023 Toyota Camry SE is a midsize sedan that offers a blend of style, performance, and practicality.Under the hood, the Camry SE is powered by a 2.5-liter four-cylinder engine that produces 206 horsepower and 186 lb-ft of torque. Th|…|e engine is paired with an eight-speed automatic transmission that provides smooth and efficient shifting. The vehicle's front-wheel drive system and independent suspension make it easy to handle and maneuver on the road.The Camry SE comes with a range of standard features, including LED headlights and taillights, 18-inch alloy wheels, a sport-tuned suspension, a black front grille with a sport mesh insert, and a rear spoiler. The vehicle also features a number of advanced safety features, like automatic emergency braking, lane departure warning, and adaptive cruise control.On the interior, the Camry SE offers a modern and comfortable cabin, with a range of convenient features like an eight-inch touchscreen infotainment system, Apple CarPlay and Android Auto compatibility, and a six-speaker audio system. The vehicle also features cloth upholstery, a power-adjustable driver's seat, and a leather-wrapped steering wheel.Overall, the 2023 Toyota Camry SE is a stylish and practical midsize sedan that offers a comfortable ride, modern features, and advanced safety technology. Its fuel efficiency, comfortable interior, and reliable performance make it a popular choice among drivers who value practicality and style.",2023-05-04T08:34:21.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
840CP,Nissan Rogue SV,2023,20000-29999,29887,"1983 Hamner Avenue Norco, CA 92860",Y,Y,N,JN8BT3BA1PW002777,Automatic,Automatic,VC-Turbo 1.5L I-3 gasoline direct injection  DOHC  CVTCS variabl,1500.0,Gasoline,30–37 mpg,2895,mi.,suv,Front-wheel Drive,Caspian Blue Metallic,Yes,None reported,,Yes,"Clean CARFAX. CARFAX One-Owner. Priced below KBB Fair Purchase Price!Rogue SV, 4D Sport Utility, 1.5L I3 Turbocharged DOHC 12V LEV3-ULEV50 201hp, CVT with Xtronic, FWD, Caspian Blue Metallic.",2023-05-04T08:30:32.000Z,cars.com scrapper,2023-05-04T15:28:00.859Z
