card_id,title,price_primary,price_history,location,labels,description,vehicle_history,comment,scrap_date,source_id,dl_loaded_date
T205875A,2023 Toyota Tacoma SR,"$29,984","3/28/23: $31,497 | 4/07/23: $30,984 | 4/10/23: $32,541 | 4/17/23: $32,273 | 4/22/23: $31,741 | 4/25/23: $29,984","1801 Tamiami Trail Punta Gorda, FL 33950","Good Deal | $4,236 under|CPO Warrantied|Home Delivery|Virtual Appointments|VIN: 3TYRX5GNXPT073289|Included warranty","2023, Automatic, 2.7L I4 16V MPFI DOHC, Gasoline, 473 mi. | pickup truck, Rear-wheel Drive, Silver",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"This Toyota Tacoma is Certified Preowned! CARFAX 1-Owner! Value priced below the market average! -Only 473 miles which is low for a 2023 ! This model has many valuable options -Backup Camera -Bluetooth -Satellite Radio -Aux. Audio Input -Automatic Headlights -Rear Wheel Drive -Power Locks -Power Win|…|dows -Steering Wheel Controls -Cruise Control Automatic Transmission -Tire Pressure Monitors On top of that, it has many safety features -Brake Assist -Traction Control -Stability Control Call to confirm availability and schedule a no-obligation test drive! We are located at 1801 Tamiami Trl, Punta Gorda, FL 33950. Prices are PLUS tax, tag, title fee, $1,099 Pre-Delivery Service Charge and $385 Electronic Tag Registration Filing Fee and dealer installed options and $1,495 average investment in vehicle reconditioning charge (see dealer for details). Customer must trade-in a vehicle to receive $1,000 Trade Assist credit. Financing must be provided by a third-party lender using this dealerships assistance for Customer to receive $1,000 Financing Assist credit. See dealer for complete details. A copy of the advertisement must be presented at time of purchase to receive any special or advertised price. Prior sales are excluded. We attempt to update this inventory regularly; however, there can be lag time between the sale of a vehicle and the updating of inventory. Vehicle information is based off standard equipment and may vary from vehicle to vehicle. Call or email for complete vehicle information. All specifications, prices and equipment are subject to change without notice.  Fees/charges represents costs and profit to the dealer for items such as inspecting, cleaning, and adjusting vehicles, and preparing documents related to the sale.",2023-05-01T08:03:58.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
L000083A,2023 Kia Seltos S,"$23,988","","3550 Colonial Blvd Fort Myers, FL 33966",Good Deal|Virtual Appointments|VIN: KNDEU2AA1P7407968,"2023, IVT, 2.0L I4 16V MPFI DOHC, Gasoline, 8 279 mi. | suv, Front-wheel Drive, Neptune Blue",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"4-Wheel Disc Brakes, 6 Speakers, 6.052 Axle Ratio, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio, Apple CarPlay & Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Carpet Floor Mats, Cloth & Sofino Premium Leatherette Seat Trim, Dela|…|y-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: 911 Connect, Exterior Parking Camera Rear, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front fog lights, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Illuminated entry, Leather Shift Knob, Low tire pressure warning, Navigation Package, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio: AM/FM/MP3 Display Audio, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Roof rack: rails only, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Turn signal indicator mirrors, Variably intermittent wipers, Wheels: 17 Alloy w/Dark Gray Finish. CARFAX One-Owner. Clean CARFAX. 29/35 City/Highway MPG Come see the all new Honda of Fort Myers. HERE YOU CAN SAVE BIG. WE HAVE SOME OF THE BEST PRICES IN THE USA. 100s and 100s of used cars to choose from and top dollar for your trade!! Best APR with approved credit and ZERO DOWN AVAILABLE, JUST SIGN AND DRIVE!. We put every used car through our state of the art service center. Come to fort Myers Honda where you will be treated like family.",2023-05-01T08:02:47.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
H162,2023 Hyundai Sonata Hybrid SEL,"$29,979","3/23/23: $31,888 | 4/01/23: $30,930 | 4/17/23: $30,628 | 4/26/23: $29,979","11800 124th Avenue NE Kirkland, WA 98034",Good Deal | $623 under|VIN: KMHL34JJ2PA056072,"2023, 6-Speed Automatic with SHIFTRONIC, 2.0L I4 16V GDI DOHC Hybrid, Hybrid, 3 058 mi. | sedan, Front-wheel Drive, Red",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: No,"Clean CARFAX. CARFAX One-Owner. Odometer is 1105 miles below market average! BLUETOOTH WIRELESS/ HANDS FREE PHONE PAIRING, MP3 DEVICE CONNECTIVITY, BACK UP CAMERA, LEATHER, Navigation System / GPS, LOW LOW MILES, ONE OWNER, HYUNDAI CERTIFED PRO-OWNED, HEATED SEATS, KEY-LESS START, ALLOY WHEELS, PREM|…|IUM SOUND SYSTEM, APPLE CARPLAY, ANDROID CARPLAY, USB CHARGING PORTS, USB-C CHARGING PORT, WIRELESS PHONE CHARGING PAD, ADVANCED SAFETY FEATURES, SIRIUS RADIO, MORE FEATURES, PLEASE CALL FOR DETAILS, FACTORY WARRANTY LEFT!, Auto Start/Stop, Check Rear Seat Reminder, Connected Car Integrated Apps, Driver Assistance Package, Electronic Messaging Assistance, Heated Side Mirrors, Tire Pressure Monitoring System, Voice Activated Commands, I4. 2023 Hyundai Sonata Hybrid SEL I4 6-Speed Automatic with Shiftronic FWD 4D Sedan Ultimate Red Certified. Hyundai Details:  Limited Warranty: 60 Month/60,000 Mile (whichever comes first) from original in-service date  Vehicle History  Includes 10-year/Unlimited mileage Roadside Assistance with Rental Car and Trip Interruption Reimbursement; Please see dealers for specific vehicle eligibility requirements. 10-Year/100,000 Mile Hybrid/EV Battery Warranty. 3 months Siru-iusXM trial subscription  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  173+ Point Inspection  Roadside Assistance  Warranty Deductible: $50 45/51 City/Highway MPG 45/51 City/Highway MPG To see more quality vehicles like this one right here just click on http://www.fordofkirkland.com or dial (888) 902-1374.",2023-05-01T08:06:51.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
V00174T,2023 Chevrolet Trailblazer LT,"$26,500","3/12/23: $29,000 | 3/28/23: $28,300 | 4/08/23: $27,000 | 4/24/23: $26,500","2900 Government Blvd Mobile, AL 36606",Good Deal|Home Delivery|Virtual Appointments|VIN: KL79MPSLXPB000174,"2023, Automatic CVT, 1.3L I3 12V GDI DOHC Turbo, Gasoline, 13 392 mi. | suv, Front-wheel Drive, Vivid Orange Metallic",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"LT Local Trade, Bluetooth, Hands-Free, Keyless Entry, Backup Camera, Apple CarPlay & Android Auto, 1 Type-A & 1 Type-C USB Charging-Only Ports, 120-Volt Power Outlet, 6-Speaker Audio System Feature, 7 Diagonal Color Touchscreen, 8 Diagonal Color Touchscreen Display, Convenience Package, Driver & Fro|…|nt Passenger Illuminated Vanity Mirrors, Driver Confidence Package, Emergency communication system: OnStar and Chevrolet connected services capable, Exterior Parking Camera Rear, Heated Driver & Front Passenger Seats, Inside Rear-View Auto-Dimming Mirror, Lane Change Alert w/Side Blind Zone Alert, Preferred Equipment Group 1LT, Radio: Chevrolet Infotainment 3 System, Rear Cross Traffic Alert, Rear Park Assist, Remote keyless entry, Single-Zone Auto Climate Control Air Conditioning, SiriusXM Radio, Steering wheel mounted audio controls, Wheels: 17 High Gloss Black Machined Aluminum, Wireless Apple CarPlay/Android Auto, Wireless Apple CarPlay/Wireless Android Auto. CARFAX One-Owner. Clean CARFAX. 2023 Chevrolet TrailBlazer Vivid Orange Metallic FWD CVT 1.3L Ecotec Turbo DOHC SIDI w/VVT 29/33 City/Highway MPG",2023-05-01T08:04:27.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
TP2224,2023 Toyota Camry LE,"$28,347","2/22/23: $30,977 | 3/09/23: $30,647 | 3/17/23: $29,977 | 3/23/23: $29,647 | 3/29/23: $29,347 | 4/06/23: $28,977 | 4/14/23: $28,647 | 4/27/23: $28,347","300 Fortune BLVD Milford, MA 01757",Good Deal|CPO Warrantied|Home Delivery|Virtual Appointments|VIN: 4T1C11AK8PU725327|Included warranty,"2023, 8-Speed Automatic, 2.5L I4 16V PDI DOHC, Gasoline, 12 498 mi. | sedan, Front-wheel Drive, 0218 / FA10",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: No,"Toyota CPO Certified , Vehicle fully serviced, recent oil change, all fluids topped off, passed safety inspection, Apple CarPlay / Android Auto, Power Seats, Backup Camera, Bluetooth, Cruise Control, Power Windows, Power Locks, Steering Wheel Radio Controls, Aluminum Wheels, Lane Keeping Assist|…|ance, Collision Avoidance Assistance, Adaptive Cruise Control, Cross Traffic Alert, Ash Cloth. Certified. 0218/Fa10 2023 Toyota Camry LE LE 4D Sedan 2.5L I4 DOHC 16V FWD 8-Speed Automatic 28/39 City/Highway MPG Toyota Details:  Vehicle History  160 Point Inspection (for Toyota Certified Used Vehicles program), 174 Point Inspection (for Toyota Certified Used Hybrids program)  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) from TCUV purchase date (for Toyota Certified Used Vehicles program)  Transferable Warranty  Powertrain Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from TCUV purchase date  Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. Roadside Assistance for 7 Year / 100,000 Mile (for Toyota Certified Used Vehicles program), Limited Comprehensive Warranty: 12 Month/12,000 Mile (whichever comes first) from certified purchase date. HV Battery Warranty coverage for 10 years/150,000 miles. (2020 model year forward Hybrid-Related) 8 years/100,000 miles, whichever comes first, from original date of first use when sold as new. Fuel Cell Vehicle Warranty 8 years/100,000 mile (whichever comes first) on key fuel cell components. Roadside Assistance for 7 Year / 100,000 Mile (for Toyota Certified Used Hybrids program)  Warranty Deductible: $0  Roadside Assistance MORE ABOUT US: Imperial Cars Purchase With Confidence: 1) Free Car Fax Vehicle History Report available for all our vehicles online. 2) Our vehicles are Imperial Certified and go through a rigorous 125-Point vehicle inspection. 3) Bottom line pricing. 4) 5-Day or 200 Mile Vehicle Exchange Program fo",2023-05-01T08:05:13.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
009490,2023 Acura Integra A-Spec,"$12,450","3/29/23: $14,950 | 4/04/23: $16,950 | 4/05/23: $15,950 | 4/06/23: $15,450 | 4/08/23: $14,950 | 4/11/23: $14,450 | 4/13/23: $13,950 | 4/15/23: $13,750 | 4/18/23: $13,450 | 4/20/23: $12,950 | 4/25/23: $12,750 | 4/30/23: $12,450","5700 NW 27th Ave Miami, FL 33142",Home Delivery|Virtual Appointments|VIN: 19UDE4H30PA009490,"2023, Automatic CVT, 1.5L I4 16V GDI DOHC Turbo, Gasoline (29–36 mpg), 4 529 mi. | hatchback, Front-wheel Drive, Silver",Accidents or damage: At least 1 accident or damage reported | 1-owner vehicle: Yes | Personal use only: Yes,"As -Is, Salvage title, Lot Runs, Airbags Deployed, no trades, No financing, Call for more information, Located in Miami, FL",2023-05-01T08:01:42.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
058831A,2023 Kia Rio S,"$19,671","4/13/23: $20,600 | 4/19/23: $20,377 | 4/21/23: $19,671","1101 E Fletcher Ave Tampa, FL 33612",Good Deal | $246 under|Home Delivery|Virtual Appointments|VIN: 3KPA24AD5PE557107,"2023, Automatic CVT, 1.6L I4 16V MPFI DOHC, Gasoline, 583 mi. | sedan, Front-wheel Drive, Blue",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"NATIONWIDE LIFETIME WARRANTY!! FREE HOME DELIVERY UP TO 75 MILES!! Rio S, 4D Sedan, 1.6L 4-Cylinder, CVT, FWD, Sporty Blue, Black Cloth, One Owner Clean Carfax Certified, Clean Carfax Certified, One Owner Carfax Certified, Carfax Certified, Backup Camera. Sporty Blue Rio S FWD CVT 1.6L 4-Cylinder 32|…|/41 City/Highway MPG TOYOTA OF TAMPA BAY ADVANTAGE At Toyota of Tampa Bay, you receive exclusive features and benefits to both enhance and protect your vehicle. From protective coatings for you paint, headlights, and interior surfaces such as surface sanitation to nitrogen tire service and roadside assistance, we provide you the MOST VALUE for your money. GUARANTEED! (See dealer for more details) Toyota of Tampa Bay near Brandon and Wesley Capel is a full-service dealership that offers a wide variety of services to our visitors and guests. Just one visit and you'll see just how dedicated we are to your complete satisfaction. We have a friendly and knowledgeable staff ready to help you every step of the way. Whether it's sales, service, body shop or financing, you'll always get the attention you deserve from Toyota of Tampa Bay. Call or Text us at (813) 534-5197 to confirm availability and schedule a no-obligation test drive! We are located at 1101 E Fletcher Ave Tampa, FL 33612. Fast, Friendly, Fair & Fun! Final vehicle sale price subject to safety inspection costs, certification costs and repair order costs. All offers are mutually exclusive. All vehicles subject to prior sale. See dealer for complete details.",2023-05-01T08:01:31.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
PU039072,2023 Hyundai Elantra HEV Blue,"$27,500","","1051 N Black Horse Pike Williamstown, NJ 08094",Home Delivery|Virtual Appointments|VIN: KMHLM4AJ0PU039072,"2023, Automatic, 1.6L I4 16V GDI DOHC Hybrid, Hybrid, 6 714 mi. | sedan, Front-wheel Drive, Metal",Accidents or damage: None reported | Clean title: Yes | 1-owner vehicle: Yes | Personal use only: No | Open recall: At least 1 open recall reported,"Dealer shall in no way be held liable for any errors or omissions to be found on this advertisement. Price does NOT include state & local taxes, license & title fees, dealer's documentation fee ($599 in NJ / $449 in PA), or finance charges if any. Prices are subject to change without notice. Any pur|…|chaser or prospective purchaser should independently verify with a salesperson the accuracy of all information listed on this advertisement.Please contact to verify availability. Phone: 888-305-5968 Email: website@autolenders.com.Clean CARFAX. Fluid Metal 2023 Hyundai Elantra Hybrid Blue I4 6-Speed Dual Clutch FWD Well Equipped with, I4, 16 x 6.5J Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio: SiriusXM, AppLink/Apple CarPlay and Android Auto, Auto High-beam Headlights, Automatic temperature control, Brake assist, Bumpers: body-color, Cargo Net, Cargo Side Bins, Carpeted Floor Mats, Cloth Seat Trim, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Emergency communication system: Blue Link Connected Car Service (3-year complimentary subscription), Exterior Parking Camera Rear, First Aid Kit, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front dual zone A/C, Front reading lights, Front wheel independent suspension, Fully automatic headlights, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Option Group 01, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Preferred Accessory Package, Radio: AM/FM/HD/SiriusXM Display Audio, Rear window defroster, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Steering wheel mounted audio controls, Tachometer, Telescoping steering",2023-05-01T08:05:57.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
VR89593V,2023 Hyundai Santa Fe SE,"$28,997","3/04/23: $29,417 | 3/24/23: $28,997 | 3/30/23: $28,537 | 4/03/23: $29,497 | 4/26/23: $29,384 | 4/29/23: $28,997","2910 Crain Hwy Waldorf, MD 20601",Good Deal|Home Delivery|Virtual Appointments|VIN: 5NMS1DAJ9PH489593,"2023, 8-Speed Automatic with SHIFTRONIC, 2.5L I4 16V PDI DOHC, Gasoline, 10 204 mi. | suv, All-wheel Drive, Twilight Black",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: No,"2023 Hyundai Santa Fe SE Hyundai Certified Pre-Owned Certified, AWD, Black Cloth, Cargo Net, Cargo Package, Cargo Tray, First Aid Kit, Option Group 01, 18 x 7.5J Alloy Wheels, 4-Wheel Disc Brakes, 6 Speakers, ABS brakes, Air Conditioning, Alloy wheels, AM/FM radio, Apple CarPlay & Android Auto, Auto|…|High-beam Headlights, Axle Ratio: 4.081, Brake assist, Bumper Applique, Bumpers: body-color, Carpeted Floor Mats, Delay-off headlights, Driver door bin, Driver vanity mirror, Dual front impact airbags, Dual front side impact airbags, Electronic Stability Control, Exterior Parking Camera Rear, Four wheel independent suspension, Front anti-roll bar, Front Bucket Seats, Front Center Armrest, Front reading lights, Fully automatic headlights, Illuminated entry, Low tire pressure warning, Occupant sensing airbag, Outside temperature display, Overhead airbag, Overhead console, Panic alarm, Passenger door bin, Passenger vanity mirror, Power door mirrors, Power steering, Power windows, Radio: AM/FM Display Audio, Rear anti-roll bar, Rear seat center armrest, Rear window defroster, Rear window wiper, Remote keyless entry, Security system, Speed control, Speed-sensing steering, Split folding rear seat, Spoiler, Stain-Resistant Cloth Seat Trim, Steering wheel mounted audio controls, Tachometer, Telescoping steering wheel, Tilt steering wheel, Traction control, Trip computer, Variably intermittent wipers, HYUNDAI CERTIFIED PRE-OWNED 10 YR / 100,000 MILE POWERTRAIN WARRANTY!, CLEAN CARFAX ONE OWNER, AWD, Black Cloth, Cargo Net, Cargo Package, Cargo Tray, First Aid Kit, Option Group 01. All our Sheehy Hyundai Certified Pre-Owned vehicles go through a rigorous 150-point inspection to ensure your safety. This vehicle passed our intensive inspection process and comes with a 10 year/100,000-mile limited powertrain warranty, a continuation of the 5 year/60,000 mile new vehicle warranty, a CARFAX vehicle history report, and unlimited mileage roadside assistance for 10 years!",2023-05-01T08:04:57.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B10009-0,2023 Kia Seltos SX,"$29,727","2/21/23: $32,987 | 3/24/23: $31,197 | 4/08/23: $30,297 | 4/24/23: $28,987 | 4/30/23: $29,727","6263 S Lindbergh Blvd St. Louis, MO 63123",Good Deal|CPO Warrantied|Home Delivery|Virtual Appointments|VIN: KNDETCA2XP7367990|Included warranty,"2023, 7-Speed Automatic, 1.6L I4 16V GDI DOHC Turbo, Gasoline, 7 283 mi. | suv, All-wheel Drive, Neptune Blue",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"Certified. Clean Vehicle History, Navigation/GPS/NAVI, Sunroof/Moonroof, Leather, AWD, Apple CarPlay & Android Auto, Auto High-beam Headlights, Sunroof, SX Sunroof Package. Neptune Blue 2023 Kia Seltos SX AWD 7-Speed Automatic We utilize Market Based Pricing for all pre-owned vehicles on our lot. Th|…|is ensures you have the most competitive price in the market based on mileage, equipment, and features. Utilizing this approach, our prices may fluctuate during the day on our website and may not match what is currently on 3rd party sites as they only update every 24 hours. The Suntrup family have been servicing and selling cars since 1957 for the St Louis area.The Suntrup Automotive Group is active in its communities and believes in giving back. Today Suntrup Automotive Group has nine brands, eleven locations, thousands of cars and is every bit committed to providing excellent customer service in every aspect of the business. There's never been a better time to stop in our dealership at 6263 S Lindbergh Blvd St Louis, Missouri, 63123. Proudly serving drivers from Ballwin, Affton and Kirkwood. We're very much looking forward to it.Disclaimer: Manufacturers Suggested Retail Price. Excludes options; taxes; title; registration; delivery, processing and handling fee; dealer charges. Dealer sets actual selling price. While great effort is made to ensure the accuracy of the information on this site, errors do occur so please verify information with a customer service rep. This is easily done by calling us at 314-894-2311 or by visiting us at the dealership. See description for further details. Kia Certified Pre-Owned Details:  Powertrain Limited Warranty: 120 Month/100,000 Mile (whichever comes first) from original in-service date  Limited Warranty: 12 Month/12,000 Mile (whichever comes first) Platinum Coverage from certified purchase date  165 Point Inspection  Warranty Deductible: $50  Vehicle History  Transferable Warranty  Includes Rental Car and T",2023-05-01T08:01:47.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
B10027-0,2023 Kia Seltos SX,"$28,987","3/08/23: $33,297 | 3/24/23: $31,687 | 4/08/23: $30,697 | 4/16/23: $30,497 | 4/19/23: $29,397 | 4/22/23: $29,297 | 4/24/23: $29,197 | 4/30/23: $28,987","6263 S Lindbergh Blvd St. Louis, MO 63123",Fair Deal|CPO Warrantied|Home Delivery|Virtual Appointments|VIN: KNDETCA28P7368006|Included warranty,"2023, 7-Speed Automatic, 1.6L I4 16V GDI DOHC Turbo, Gasoline, 3 495 mi. | suv, All-wheel Drive, Cherry Black",Accidents or damage: None reported | 1-owner vehicle: No | Personal use only: Yes,"Certified. Clean Vehicle History, Seltos SX, AWD, Auto High-beam Headlights, Automatic temperature control, Exterior Parking Camera Rear, Heated front seats, Power driver seat, Sunroof, SX Sunroof Package, Wheels: 18 Alloy w/Machined Finish. Cherry Black 2023 Kia Seltos SX AWD 7-Speed Automatic We u|…|tilize Market Based Pricing for all pre-owned vehicles on our lot. This ensures you have the most competitive price in the market based on mileage, equipment, and features. Utilizing this approach, our prices may fluctuate during the day on our website and may not match what is currently on 3rd party sites as they only update every 24 hours. The Suntrup family have been servicing and selling cars since 1957 for the St Louis area.The Suntrup Automotive Group is active in its communities and believes in giving back. Today Suntrup Automotive Group has nine brands, eleven locations, thousands of cars and is every bit committed to providing excellent customer service in every aspect of the business. There's never been a better time to stop in our dealership at 6263 S Lindbergh Blvd St Louis, Missouri, 63123. Proudly serving drivers from Ballwin, Affton and Kirkwood. We're very much looking forward to it.Disclaimer: Manufacturers Suggested Retail Price. Excludes options; taxes; title; registration; delivery, processing and handling fee; dealer charges. Dealer sets actual selling price. While great effort is made to ensure the accuracy of the information on this site, errors do occur so please verify information with a customer service rep. This is easily done by calling us at 314-894-2311 or by visiting us at the dealership. See description for further details. Kia Certified Pre-Owned Details:  Includes Rental Car and Trip Interruption Reimbursement. 3 month Sirius trial subscription  165 Point Inspection  Transferable Warranty  Vehicle History  Warranty Deductible: $50  Roadside Assistance  Limited Warranty: 12 Month/12,000 Mile (whichever comes first",2023-05-01T08:01:49.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
Q16882A,2023 MINI SE Hardtop Cooper,"$28,991","3/12/23: $29,991 | 4/11/23: $29,881 | 4/21/23: $29,441 | 4/23/23: $28,991","5010 State Hwy 121 Frisco, TX 75034",Fair Deal|Home Delivery|Virtual Appointments|VIN: WMW13DJ04P2S76730,"2023, Automatic, Electric, Electric, 2 801 mi. | hatchback, Front-wheel Drive, Moonwalk Gray Metallic",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: Yes,"Moonwalk Grey metallic exterior and Carbon Black Leatherette interior, Cooper SE Signature trim. Excellent Condition, CARFAX 1-Owner, LOW MILES - 2,801! Heated Seats, Navigation, Alloy Wheels, Back-Up Camera, Non-Smoker vehicle.KEY FEATURES INCLUDEHeated Driver Seat Rear Spoiler, MP3 Player, Onboard|…|Communications System, Aluminum Wheels, Keyless Entry, Steering Wheel Controls, Electronic Stability Control. MINI Cooper SE Signature with Moonwalk Grey metallic exterior and Carbon Black Leatherette interior features a Electric Motor with 181 HP at 7000 RPM.VISIT US TODAYAs the #1 Volkswagen dealership in Texas, our goal is to provide you with the best buying experience possible. In order for Hendrick Volkswagen Frisco to become the best, we know we must listen and learn from all our Texas customers, whether they are our Frisco neighbors or VW shoppers commuting from Dallas, Plano or Carrollton. Come visit us today or contact us online at www.hendrickvwfrisco.comPrices do not include additional fees and costs of closing, including government fees and taxes, any finance charges, any dealer documentation fees, any emissions testing fees or other fees. All prices, specifications and availability subject to change wiThis Dealership checks the vehicle recall status prior to making any pre-owned vehicle available for sale. Manufacturers and/or NHTSA may announce additional recalls at any time. To inquire about the recall status of this vehicle, visit: https://vinrcl.safercar.gov/vin/",2023-05-01T08:03:19.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
56846,2023 Chevrolet Trailblazer LS,"$25,987","4/10/23: $26,787 | 4/18/23: $26,587 | 4/25/23: $25,987","1020 Martin Luther King Jr Blvd Paris, KY 40361",CPO Warrantied|Home Delivery|Virtual Appointments|VIN: KL79MMS21PB045042|Included warranty,"2023, Automatic CVT, 1.2L I3 12V GDI DOHC Turbo, Gasoline, 169 mi. | suv, Front-wheel Drive, Summit White",Accidents or damage: None reported | 1-owner vehicle: Yes | Personal use only: No,"This is equipped with a rear vision camera, lane departure warning, and automatic emergency braking. Remain connected in your vehicle with Chevrolet Infotainment 3 on a 7 diagonal color touchscreen. Bluetooth audio streaming, Apple CarPlay, and Android Auto are available for compatible devices. This|…|is a CHEVROLET CERTIFIED Pre-Owned Vehicle! Every certified pre-owned vehicle must be less than 6 years old; have fewer than 75,000 miles; and must have a clean title. In addition, we provide a thorough 172-point inspection and offer up to three months of OnStar services. Enjoy the benefits of the 6-year/100,000 mile Extended Powertrain Limited Warranty and the 12-months/12,000 mile Extended Bumper-To-Bumper Limited Warranty. Please ask our team about any exclusions that may apply so you can drive with confidence! THIS VEHICLE HAS BEEN INSPECTED by our ASE technicians who performed a lube and oil change, and visually inspected the brakes. Is financing important to your buying decision? Good, bad or no credit? No matter! Dan Cummins has a full arsenal of over 70 banks providing multiple lending options, to help you decide the payment that fits your budget and needs. We'll save you money at every turn and earn your business for years to come. Your satisfaction is our TOP priority! This vehicle comes with the REMAINDER OF THE FACTORY WARRANTY, which is bumper-to-bumper coverage. Please ask us about the remaining time on it so you can confidently know that you are covered by the Manufacturer! POWERTRAIN FOR LIFE at no extra charge is also included with this vehicle! We guarantee the Engine, Transmission and Drivetrain on this vehicle for Unlimited Time and Unlimited Mileage! Be sure to ask our team about our Powertrain for Life program. Dan Cummins has the best price and value combination in the marketplace. And best of all, you'll love your no-hassle purchase experience. With over 2,000 vehicles on our 15 acre lot, we stock the most popular vehicles on the marke",2023-05-01T08:05:39.000Z,cars.com scrapper,2023-05-03T22:26:45.376Z
